ï»¿"","Conta Contábil","Data","Fornecedor","Valor","Histórico"
"","IRRF s/ os Rendimentos do Trabalho","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$22,55","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - CRAS VOLANTE, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$14,68","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - CRAS, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$22,55","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DE MÉDIA COMPLEXIDADE - CREAS, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$935,04","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 40%, REFERENTE MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$21.122,42","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REFERENTE MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$1.924,14","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NAS AÇÕES DA EDUCAÇÃO BÁSICA  - CRECHE JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, REFERENTE MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$485,64","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NAS AÇÕES DA EDUCAÇÃO BÁSICA  - PRÉ ESCOLAR JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, REFERENTE MÊS JANEIRO DE 2020."
"","Caixa Econômica Federal - Empréstimos Consignados (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$6.930,16","LIQUIDADO PARA APGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REF. JANEIRO DE 2020."
"","Caixa Econômica Federal - Empréstimos Consignados (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$4.075,21","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 40%, REFERENTE MÊS JANEIRO DE 2020."
"","Caixa Econômica Federal - Empréstimos Consignados (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$16.811,95","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REFERENTE MÊS JANEIRO DE 2020."
"","Caixa Econômica Federal - Empréstimos Consignados (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$2.919,38","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NAS AÇÕES DA EDUCAÇÃO BÁSICA  - CRECHE JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, REFERENTE MÊS JANEIRO DE 2020."
"","Caixa Econômica Federal - Empréstimos Consignados (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$649,48","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NAS AÇÕES DA EDUCAÇÃO BÁSICA  - PRÉ ESCOLAR JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, REFERENTE MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$44.090,45","LIQUIDADO PARA APGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REF. JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$735,31","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO DE MÉDIA COMPLEXIDADE - CREAS, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$289,80","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - BOLSA FAMILIA, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$1.092,43","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - CRAS VOLANTE, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$904,17","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - CRAS, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$314,37","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - PAIF, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$50.531,15","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 40%, REFERENTE MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$134.162,05","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REFERENTE MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$18.613,20","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NAS AÇÕES DA EDUCAÇÃO BÁSICA  - CRECHE JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, REFERENTE MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$3.703,81","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NAS AÇÕES DA EDUCAÇÃO BÁSICA  - PRÉ ESCOLAR JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, REFERENTE MÊS JANEIRO DE 2020."
"","APLB - Contribuição Sindical (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$162,96","LIQUIDADO PARA APGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REF. JANEIRO DE 2020."
"","APLB - Contribuição Sindical (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$473,89","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 40%, REFERENTE MÊS JANEIRO DE 2020."
"","APLB - Contribuição Sindical (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$2.461,38","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REFERENTE MÊS JANEIRO DE 2020."
"","APLB - Contribuição Sindical (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$189,59","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NAS AÇÕES DA EDUCAÇÃO BÁSICA  - CRECHE JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, REFERENTE MÊS JANEIRO DE 2020."
